image,gender,status,set
00004704.jpg,0,1,train
00005385.jpg,0,0,train
00000421.jpg,0,0,train
00003063.jpg,0,0,train
00001275.jpg,0,1,train
00002385.jpg,0,2,train
00001103.jpg,1,0,train
00003235.jpg,0,1,train
00000560.jpg,0,0,train
00003642.jpg,0,0,train
00005086.jpg,1,0,train
00001869.jpg,1,0,train
00003553.jpg,0,0,train
00000691.jpg,1,0,train
00001581.jpg,0,1,train
00000223.jpg,0,1,train
00000293.jpg,0,1,train
00002565.jpg,1,0,train
00004962.jpg,0,2,train
00004184.jpg,0,0,train
00000483.jpg,0,1,train
00003962.jpg,0,1,train
00000315.jpg,0,0,train
00000882.jpg,0,1,train
00001461.jpg,1,3,train
00005757.jpg,1,0,train
00000412.jpg,0,0,train
00005057.jpg,1,0,train
00000817.jpg,1,3,train
00005071.jpg,1,0,train
00003528.jpg,0,2,train
00004720.jpg,0,1,train
00005446.jpg,0,1,train
00004597.jpg,1,0,train
00000396.jpg,0,2,train
00003390.jpg,0,0,train
00000282.jpg,1,0,train
00004559.jpg,1,0,train
00003445.jpg,0,1,train
00000470.jpg,0,0,train
00005330.jpg,0,0,train
00000153.jpg,0,1,train
00000491.jpg,0,0,train
00002949.jpg,0,0,train
00001198.jpg,0,1,train
00002178.jpg,0,2,train
00001580.jpg,0,1,train
00000110.jpg,0,1,train
00001584.jpg,1,0,train
00000996.jpg,0,3,train
00002364.jpg,0,3,train
00005347.jpg,0,0,train
00003261.jpg,1,0,train
00002204.jpg,1,0,train
00001177.jpg,1,0,train
00002138.jpg,0,3,train
00005343.jpg,1,0,train
00004767.jpg,0,0,train
00000084.jpg,0,1,train
00005732.jpg,0,0,train
00004560.jpg,1,0,train
00001281.jpg,0,1,train
00005081.jpg,0,3,train
00002803.jpg,0,0,train
00004346.jpg,0,3,train
00003105.jpg,1,0,train
00002215.jpg,0,1,train
00004695.jpg,0,2,train
00003800.jpg,0,0,train
00005085.jpg,1,0,train
00001437.jpg,1,0,train
00003097.jpg,0,1,train
00001299.jpg,0,0,train
00001400.jpg,0,1,train
00002732.jpg,0,1,train
00004467.jpg,0,3,train
00001430.jpg,0,1,train
00003668.jpg,0,1,train
00000586.jpg,0,0,train
00002799.jpg,1,0,train
00005381.jpg,0,0,train
00002749.jpg,0,1,train
00002951.jpg,0,0,train
00000869.jpg,0,1,train
00003079.jpg,1,0,train
00002374.jpg,1,0,train
00003761.jpg,0,3,train
00005046.jpg,0,0,train
00002132.jpg,0,1,train
00001412.jpg,0,0,train
00001170.jpg,0,0,train
00002335.jpg,1,0,train
00002103.jpg,0,1,train
00002599.jpg,0,0,train
00001408.jpg,1,0,train
00002152.jpg,0,1,train
00002313.jpg,1,0,train
00002383.jpg,0,2,train
00001276.jpg,0,1,train
00000556.jpg,1,3,train
00003788.jpg,1,0,train
00005329.jpg,0,0,train
00004687.jpg,0,1,train
00005624.jpg,0,1,train
00000914.jpg,1,3,train
00003325.jpg,0,2,train
00003865.jpg,1,0,train
00004360.jpg,1,3,train
00000103.jpg,0,0,train
00002861.jpg,1,0,train
00000715.jpg,0,0,train
00001067.jpg,0,1,train
00002321.jpg,0,0,train
00002305.jpg,1,0,train
00003101.jpg,1,0,train
00005096.jpg,0,1,train
00004512.jpg,0,1,train
00001061.jpg,1,0,train
00000279.jpg,1,0,train
00002639.jpg,0,0,train
00004941.jpg,0,2,train
00004659.jpg,0,1,train
00000261.jpg,0,1,train
00003155.jpg,0,1,train
00001137.jpg,0,1,train
00005601.jpg,0,1,train
00003113.jpg,0,0,train
00002214.jpg,0,1,train
00004752.jpg,0,0,train
00005535.jpg,0,2,train
00002436.jpg,0,1,train
00003830.jpg,0,3,train
00003880.jpg,0,1,train
00003704.jpg,0,0,train
00004179.jpg,1,0,train
00005241.jpg,1,0,train
00002290.jpg,0,1,train
00000170.jpg,0,2,train
00001374.jpg,0,1,train
00003400.jpg,1,0,train
00002366.jpg,0,1,train
00002679.jpg,0,0,train
00003084.jpg,1,0,train
00004703.jpg,0,1,train
00000646.jpg,0,0,train
00003610.jpg,0,0,train
00003298.jpg,0,0,train
00001415.jpg,1,3,train
00003182.jpg,0,1,train
00004898.jpg,0,2,train
00003845.jpg,0,1,train
00005018.jpg,0,2,train
00005456.jpg,0,2,train
00003618.jpg,0,0,train
00002514.jpg,0,0,train
00000350.jpg,0,0,train
00001448.jpg,0,1,train
00004976.jpg,0,2,train
00003023.jpg,0,0,train
00005785.jpg,0,3,train
00001545.jpg,0,2,train
00005507.jpg,1,2,train
00001561.jpg,0,1,train
00004889.jpg,0,2,train
00001778.jpg,1,0,train
00004439.jpg,0,1,train
00004174.jpg,0,0,train
00004253.jpg,0,3,train
00000839.jpg,0,1,train
00005491.jpg,0,2,train
00002857.jpg,0,2,train
00000011.jpg,0,1,train
00000391.jpg,0,3,train
00004488.jpg,0,0,train
00001635.jpg,0,2,train
00000865.jpg,1,0,train
00003154.jpg,0,1,train
00000472.jpg,0,1,train
00003377.jpg,0,0,train
00004445.jpg,1,0,train
00003910.jpg,1,0,train
00003022.jpg,1,0,train
00003984.jpg,0,1,train
00002457.jpg,1,3,train
00002872.jpg,0,0,train
00000382.jpg,0,3,train
00004835.jpg,1,0,train
00000590.jpg,1,0,train
00002495.jpg,0,1,train
00002556.jpg,0,0,train
00005444.jpg,0,1,train
00005819.jpg,1,3,train
00005738.jpg,0,1,train
00000165.jpg,0,1,train
00001136.jpg,0,1,train
00000090.jpg,0,0,train
00005157.jpg,1,3,train
00005022.jpg,0,2,train
00000845.jpg,0,1,train
00003593.jpg,0,0,train
00002099.jpg,0,1,train
00001483.jpg,0,1,train
00003538.jpg,0,0,train
00004625.jpg,0,1,train
00003259.jpg,0,1,train
00004753.jpg,0,0,train
00002797.jpg,0,1,train
00002692.jpg,0,1,train
00001104.jpg,1,0,train
00002183.jpg,0,2,train
00002297.jpg,1,0,train
00002655.jpg,0,0,train
00000014.jpg,0,1,train
00002973.jpg,0,1,train
00004486.jpg,0,0,train
00002835.jpg,0,0,train
00000213.jpg,0,1,train
00000378.jpg,1,2,train
00000179.jpg,0,1,train
00003969.jpg,0,1,train
00002080.jpg,0,0,train
00003605.jpg,0,0,train
00002242.jpg,0,1,train
00001355.jpg,0,1,train
00005447.jpg,0,1,train
00002925.jpg,0,3,train
00003829.jpg,0,3,train
00005684.jpg,0,1,train
00003466.jpg,1,0,train
00003352.jpg,0,0,train
00004641.jpg,0,1,train
00003579.jpg,0,0,train
00005210.jpg,0,1,train
00004608.jpg,0,3,train
00004373.jpg,1,3,train
00003425.jpg,0,1,train
00004615.jpg,0,1,train
00001237.jpg,0,0,train
00004794.jpg,0,0,train
00000566.jpg,0,0,train
00005323.jpg,0,0,train
00001521.jpg,0,3,train
00000548.jpg,0,0,train
00005539.jpg,1,2,train
00004026.jpg,1,0,train
00004877.jpg,0,2,train
00003831.jpg,0,3,train
00000707.jpg,0,0,train
00003920.jpg,0,0,train
00002785.jpg,0,0,train
00000338.jpg,0,0,train
00001011.jpg,0,1,train
00002632.jpg,0,0,train
00000246.jpg,1,0,train
00002722.jpg,0,1,train
00000880.jpg,0,1,train
00000680.jpg,0,0,train
00005577.jpg,1,0,train
00004631.jpg,0,1,train
00002933.jpg,1,0,train
00000493.jpg,0,0,train
00005482.jpg,0,2,train
00004358.jpg,1,3,train
00004434.jpg,0,1,train
00003833.jpg,0,0,train
00000738.jpg,1,0,train
00003234.jpg,0,1,train
00001620.jpg,0,2,train
00002670.jpg,0,0,train
00004472.jpg,0,3,train
00000684.jpg,0,0,train
00001233.jpg,0,3,train
00003929.jpg,1,0,train
00001633.jpg,0,2,train
00002928.jpg,0,0,train
00004636.jpg,0,1,train
00002406.jpg,1,0,train
00003402.jpg,0,0,train
00002979.jpg,0,1,train
00000741.jpg,0,0,train
00004250.jpg,0,1,train
00001125.jpg,0,1,train
00005217.jpg,0,1,train
00005582.jpg,1,0,train
00005077.jpg,0,1,train
00000884.jpg,0,3,train
00004791.jpg,0,0,train
00001671.jpg,0,1,train
00003994.jpg,0,1,train
00002832.jpg,0,3,train
00005087.jpg,1,0,train
00003921.jpg,1,0,train
00003794.jpg,1,0,train
00005295.jpg,0,1,train
00005357.jpg,0,1,train
00001549.jpg,0,2,train
00001664.jpg,0,2,train
00004909.jpg,0,2,train
00004326.jpg,0,0,train
00000598.jpg,0,3,train
00002135.jpg,0,1,train
00001432.jpg,0,0,train
00000938.jpg,1,0,train
00000178.jpg,0,1,train
00003034.jpg,0,0,train
00001273.jpg,0,1,train
00003031.jpg,0,0,train
00002875.jpg,1,0,train
00001112.jpg,0,1,train
00001687.jpg,0,1,train
00003743.jpg,0,0,train
00003870.jpg,0,1,train
00004706.jpg,0,1,train
00002705.jpg,0,1,train
00001340.jpg,0,3,train
00001077.jpg,0,0,train
00000883.jpg,0,1,train
00002759.jpg,1,0,train
00002754.jpg,0,1,train
00001348.jpg,0,3,train
00003283.jpg,0,0,train
00003193.jpg,0,1,train
00002782.jpg,0,1,train
00002534.jpg,0,0,train
00003748.jpg,0,0,train
00004137.jpg,1,0,train
00003239.jpg,0,3,train
00000271.jpg,1,0,train
00005729.jpg,0,0,train
00002143.jpg,0,1,train
00004943.jpg,0,2,train
00003341.jpg,0,0,train
00000737.jpg,0,0,train
00004425.jpg,0,0,train
00004203.jpg,0,1,train
00003891.jpg,1,0,train
00000107.jpg,0,1,train
00001757.jpg,0,1,train
00000053.jpg,0,1,train
00004029.jpg,0,0,train
00000937.jpg,0,1,train
00005138.jpg,1,0,train
00005256.jpg,0,1,train
00003448.jpg,0,0,train
00002441.jpg,0,1,train
00003099.jpg,1,0,train
00003717.jpg,0,0,train
00002696.jpg,0,1,train
00003895.jpg,1,0,train
00000976.jpg,0,2,train
00003572.jpg,0,0,train
00001495.jpg,0,0,train
00000804.jpg,0,1,train
00003707.jpg,0,0,train
00002998.jpg,0,0,train
00005355.jpg,0,1,train
00000674.jpg,0,0,train
00004858.jpg,1,3,train
00003992.jpg,0,1,train
00001322.jpg,0,3,train
00000793.jpg,0,1,train
00001309.jpg,0,1,train
00000405.jpg,0,0,train
00003236.jpg,0,3,train
00004541.jpg,0,0,train
00004243.jpg,0,1,train
00005636.jpg,0,1,train
00001072.jpg,0,0,train
00000215.jpg,0,1,train
00002391.jpg,0,2,train
00004524.jpg,0,1,train
00000308.jpg,0,1,train
00000609.jpg,1,0,train
00005242.jpg,1,0,train
00002360.jpg,1,3,train
00001734.jpg,0,3,train
00001794.jpg,1,0,train
00000081.jpg,0,2,train
00003410.jpg,1,0,train
00002317.jpg,0,1,train
00000348.jpg,0,0,train
00005499.jpg,1,2,train
00005267.jpg,1,0,train
00002897.jpg,1,0,train
00003391.jpg,0,0,train
00003603.jpg,0,3,train
00001075.jpg,1,0,train
00002260.jpg,0,1,train
00002239.jpg,0,2,train
00000003.jpg,0,0,train
00003713.jpg,0,0,train
00002844.jpg,0,0,train
00005111.jpg,0,1,train
00003682.jpg,0,1,train
00001721.jpg,0,1,train
00000664.jpg,0,0,train
00000006.jpg,1,0,train
00001386.jpg,1,0,train
00004500.jpg,0,1,train
00003624.jpg,0,0,train
00005128.jpg,0,2,train
00001500.jpg,0,0,train
00003501.jpg,0,0,train
00001140.jpg,0,1,train
00002752.jpg,0,1,train
00004383.jpg,0,3,train
00002986.jpg,0,1,train
00005784.jpg,0,3,train
00004401.jpg,1,0,train
00001149.jpg,0,1,train
00004761.jpg,1,0,train
00004319.jpg,0,0,train
00002250.jpg,0,1,train
00004849.jpg,1,0,train
00002369.jpg,0,1,train
00002849.jpg,0,3,train
00003038.jpg,0,0,train
00000049.jpg,0,1,train
00004894.jpg,1,2,train
00003011.jpg,0,0,train
00000363.jpg,0,0,train
00001354.jpg,0,3,train
00003802.jpg,0,0,train
00002919.jpg,0,0,train
00002235.jpg,0,1,train
00002149.jpg,0,3,train
00000543.jpg,0,0,train
00000185.jpg,0,1,train
00000665.jpg,0,0,train
00005799.jpg,0,0,train
00002403.jpg,1,0,train
00005402.jpg,0,0,train
00005307.jpg,0,0,train
00000167.jpg,0,2,train
00001380.jpg,1,0,train
00001138.jpg,0,1,train
00001596.jpg,0,2,train
00002140.jpg,0,1,train
00003562.jpg,0,0,train
00003677.jpg,0,0,train
00003825.jpg,0,0,train
00000324.jpg,0,3,train
00002145.jpg,0,1,train
00000568.jpg,1,0,train
00003183.jpg,0,1,train
00005538.jpg,1,2,train
00004952.jpg,0,0,train
00005746.jpg,0,0,train
00000106.jpg,0,0,train
00005588.jpg,0,1,train
00004345.jpg,0,3,train
00001385.jpg,1,0,train
00001012.jpg,0,3,train
00001458.jpg,0,1,train
00000457.jpg,0,0,train
00000330.jpg,1,0,train
00000688.jpg,0,0,train
00004384.jpg,0,3,train
00002593.jpg,0,0,train
00005786.jpg,0,3,train
00005045.jpg,0,0,train
00004301.jpg,0,0,train
00004652.jpg,0,1,train
00004658.jpg,0,0,train
00002723.jpg,1,0,train
00005726.jpg,0,0,train
00005399.jpg,1,0,train
00000836.jpg,0,3,train
00002702.jpg,0,3,train
00000480.jpg,0,1,train
00003153.jpg,0,1,train
00003449.jpg,0,0,train
00004411.jpg,0,1,train
00005666.jpg,0,3,train
00000056.jpg,0,1,train
00004476.jpg,0,3,train
00003516.jpg,0,3,train
00003658.jpg,1,0,train
00001833.jpg,0,3,train
00002176.jpg,0,1,train
00001539.jpg,1,2,train
00005451.jpg,1,2,train
00004702.jpg,0,1,train
00001842.jpg,0,3,train
00003680.jpg,0,1,train
00002184.jpg,0,1,train
00003602.jpg,0,3,train
00001727.jpg,0,3,train
00003875.jpg,0,3,train
00001052.jpg,1,0,train
00005634.jpg,0,2,train
00001540.jpg,0,2,train
00004939.jpg,0,2,train
00000067.jpg,1,0,train
00003219.jpg,1,0,train
00003873.jpg,0,3,train
00001650.jpg,0,2,train
00005410.jpg,1,0,train
00005455.jpg,0,2,train
00001556.jpg,0,2,train
00003208.jpg,0,2,train
00004292.jpg,0,0,train
00002983.jpg,0,1,train
00005344.jpg,1,0,train
00000256.jpg,0,1,train
00003196.jpg,0,0,train
00002073.jpg,0,0,train
00003251.jpg,0,3,train
00003401.jpg,0,0,train
00001645.jpg,0,1,train
00002958.jpg,1,0,train
00002392.jpg,0,2,train
00002484.jpg,0,1,train
00001809.jpg,0,0,train
00003103.jpg,0,1,train
00000310.jpg,0,1,train
00001588.jpg,0,1,train
00005618.jpg,1,0,train
00000875.jpg,0,3,train
00001329.jpg,0,1,train
00001079.jpg,0,0,train
00001325.jpg,0,3,train
00005463.jpg,0,2,train
00004458.jpg,0,0,train
00002644.jpg,1,0,train
00005622.jpg,0,1,train
00000773.jpg,0,1,train
00004371.jpg,1,0,train
00002828.jpg,0,3,train
00003925.jpg,0,0,train
00004969.jpg,0,2,train
00000404.jpg,0,0,train
00002566.jpg,0,0,train
00005152.jpg,0,0,train
00003416.jpg,0,3,train
00000418.jpg,0,0,train
00001337.jpg,0,3,train
00000653.jpg,1,0,train
00001863.jpg,1,0,train
00001310.jpg,0,0,train
00003327.jpg,0,0,train
00004190.jpg,0,0,train
00001761.jpg,1,0,train
00000066.jpg,1,0,train
00003926.jpg,1,0,train
00001094.jpg,1,0,train
00004300.jpg,0,0,train
00003647.jpg,0,0,train
00002425.jpg,0,1,train
00001162.jpg,0,1,train
00000866.jpg,0,1,train
00005149.jpg,0,0,train
00001311.jpg,0,0,train
00002880.jpg,0,0,train
00001100.jpg,1,0,train
00005823.jpg,0,0,train
00000730.jpg,0,0,train
00005675.jpg,0,1,train
00001172.jpg,1,0,train
00003350.jpg,0,0,train
00001654.jpg,0,2,train
00003839.jpg,0,0,train
00004144.jpg,0,0,train
00004229.jpg,0,3,train
00000750.jpg,0,0,train
00004231.jpg,0,3,train
00002389.jpg,0,2,train
00003945.jpg,1,0,train
00003163.jpg,0,1,train
00005449.jpg,1,2,train
00003981.jpg,0,1,train
00004178.jpg,1,0,train
00004558.jpg,1,0,train
00005495.jpg,1,2,train
00005554.jpg,0,2,train
00004423.jpg,0,3,train
00000062.jpg,0,1,train
00003284.jpg,0,0,train
00001800.jpg,0,0,train
00000901.jpg,1,0,train
00000064.jpg,0,1,train
00005604.jpg,0,2,train
00003490.jpg,0,3,train
00004902.jpg,0,2,train
00002642.jpg,0,0,train
00001663.jpg,1,0,train
00003954.jpg,0,1,train
00005061.jpg,0,0,train
00005689.jpg,0,1,train
00005023.jpg,0,0,train
00004779.jpg,0,3,train
00005209.jpg,0,1,train
00004677.jpg,0,1,train
00003437.jpg,0,3,train
00003960.jpg,0,1,train
00004818.jpg,0,1,train
00001476.jpg,1,0,train
00005818.jpg,0,3,train
00001071.jpg,0,0,train
00005011.jpg,0,1,train
00000537.jpg,0,0,train
00001810.jpg,1,0,train
00004444.jpg,1,0,train
00003094.jpg,0,3,train
00004481.jpg,0,1,train
00000949.jpg,1,2,train
00002254.jpg,0,1,train
00000194.jpg,0,1,train
00001722.jpg,0,1,train
00004734.jpg,0,2,train
00003819.jpg,0,3,train
00005524.jpg,0,2,train
00004418.jpg,0,3,train
00001853.jpg,0,0,train
00000850.jpg,0,1,train
00003767.jpg,1,3,train
00000945.jpg,0,2,train
00005214.jpg,0,1,train
00001647.jpg,0,2,train
00005240.jpg,0,1,train
00004170.jpg,1,0,train
00001215.jpg,1,0,train
00004770.jpg,0,0,train
00003701.jpg,0,0,train
00001772.jpg,1,0,train
00001414.jpg,0,0,train
00002607.jpg,0,0,train
00000501.jpg,0,0,train
00003699.jpg,1,0,train
00005158.jpg,1,3,train
00000495.jpg,0,0,train
00004158.jpg,0,0,train
00002694.jpg,0,1,train
00000809.jpg,0,1,train
00004139.jpg,0,0,train
00001298.jpg,0,0,train
00003454.jpg,0,0,train
00000505.jpg,0,0,train
00003266.jpg,0,0,train
00003386.jpg,1,0,train
00005532.jpg,1,2,train
00001802.jpg,0,0,train
00000987.jpg,0,3,train
00004285.jpg,0,1,train
00000437.jpg,0,0,train
00003784.jpg,0,0,train
00002128.jpg,0,1,train
00002279.jpg,0,1,train
00003392.jpg,0,0,train
00001587.jpg,0,1,train
00004509.jpg,0,1,train
00005404.jpg,0,0,train
00004209.jpg,0,1,train
00002678.jpg,0,0,train
00002262.jpg,0,1,train
00005283.jpg,0,3,train
00004890.jpg,0,2,train
00000071.jpg,0,1,train
00003626.jpg,0,0,train
00003307.jpg,0,0,train
00000663.jpg,1,0,train
00004748.jpg,0,0,train
00003715.jpg,0,0,train
00005247.jpg,0,1,train
00002200.jpg,0,2,train
00003663.jpg,0,0,train
00005345.jpg,1,0,train
00005673.jpg,0,1,train
00000812.jpg,0,1,train
00003049.jpg,0,1,train
00003116.jpg,1,0,train
00001594.jpg,0,2,train
00000424.jpg,0,0,train
00002969.jpg,0,1,train
00003004.jpg,0,0,train
00002499.jpg,0,1,train
00003935.jpg,0,1,train
00001661.jpg,0,2,train
00002911.jpg,0,3,train
00001226.jpg,0,0,train
00001070.jpg,0,1,train
00004663.jpg,0,1,train
00004459.jpg,0,0,train
00004400.jpg,1,0,train
00004504.jpg,0,1,train
00002315.jpg,0,1,train
00003271.jpg,0,0,train
00004874.jpg,1,2,train
00002456.jpg,1,0,train
00005266.jpg,1,0,train
00001406.jpg,0,0,train
00001399.jpg,0,1,train
00004172.jpg,0,0,train
00001044.jpg,1,0,train
00003059.jpg,0,0,train
00005362.jpg,1,0,train
00005335.jpg,1,0,train
00001855.jpg,0,0,train
00004622.jpg,0,1,train
00002133.jpg,0,1,train
00004011.jpg,0,0,train
00003559.jpg,0,0,train
00003455.jpg,1,0,train
00001455.jpg,0,1,train
00001609.jpg,0,1,train
00005235.jpg,0,1,train
00001463.jpg,1,3,train
00000325.jpg,0,0,train
00003730.jpg,0,3,train
00000767.jpg,0,1,train
00005542.jpg,1,2,train
00001844.jpg,0,3,train
00004016.jpg,1,0,train
00001611.jpg,0,1,train
00002319.jpg,0,0,train
00000911.jpg,0,1,train
00003332.jpg,1,0,train
00000054.jpg,0,1,train
00004293.jpg,0,0,train
00004973.jpg,0,2,train
00000687.jpg,0,0,train
00003471.jpg,1,3,train
00001599.jpg,0,2,train
00004993.jpg,0,2,train
00002181.jpg,0,1,train
00005230.jpg,0,1,train
00005611.jpg,0,2,train
00005237.jpg,0,1,train
00001419.jpg,0,3,train
00003837.jpg,0,0,train
00004547.jpg,0,1,train
00005004.jpg,0,2,train
00001615.jpg,0,2,train
00000275.jpg,0,0,train
00004311.jpg,0,0,train
00003781.jpg,0,0,train
00000191.jpg,0,1,train
00004844.jpg,1,0,train
00003245.jpg,0,1,train
00005222.jpg,0,1,train
00000345.jpg,0,0,train
00004871.jpg,0,2,train
00001821.jpg,1,0,train
00003081.jpg,1,0,train
00002675.jpg,0,0,train
00004393.jpg,0,1,train
00002895.jpg,1,0,train
00003639.jpg,1,0,train
00004684.jpg,0,2,train
00003021.jpg,1,0,train
00002735.jpg,0,0,train
00005792.jpg,1,0,train
00003005.jpg,0,0,train
00002485.jpg,0,1,train
00003527.jpg,0,2,train
00003132.jpg,0,0,train
00002748.jpg,0,1,train
00003776.jpg,1,0,train
00004548.jpg,0,0,train
00000874.jpg,0,3,train
00000846.jpg,0,1,train
00005584.jpg,0,1,train
00004245.jpg,0,1,train
00004366.jpg,1,0,train
00002545.jpg,0,0,train
00002717.jpg,1,0,train
00003835.jpg,0,0,train
00003685.jpg,0,1,train
00005735.jpg,1,0,train
00000550.jpg,0,0,train
00000465.jpg,1,0,train
00002115.jpg,0,1,train
00001451.jpg,0,1,train
00001059.jpg,1,0,train
00003476.jpg,1,3,train
00003762.jpg,1,3,train
00002848.jpg,0,3,train
00003607.jpg,0,0,train
00004573.jpg,0,0,train
00004692.jpg,0,1,train
00001431.jpg,0,0,train
00004634.jpg,0,1,train
00002452.jpg,1,0,train
00004719.jpg,0,2,train
00000190.jpg,0,1,train
00005119.jpg,1,0,train
00004801.jpg,0,0,train
00000897.jpg,1,0,train
00004632.jpg,0,1,train
00005331.jpg,0,0,train
00002219.jpg,1,0,train
00000010.jpg,0,3,train
00004416.jpg,0,3,train
00004361.jpg,0,1,train
00002336.jpg,1,0,train
00003628.jpg,0,0,train
00002564.jpg,1,0,train
00003732.jpg,0,0,train
00003598.jpg,0,3,train
00004298.jpg,0,0,train
00002414.jpg,0,2,train
00002631.jpg,0,0,train
00003095.jpg,0,3,train
00003698.jpg,0,0,train
00004960.jpg,0,0,train
00001192.jpg,0,1,train
00005356.jpg,0,1,train
00005306.jpg,0,0,train
00002148.jpg,0,3,train
00001849.jpg,1,0,train
00004313.jpg,0,0,train
00000201.jpg,0,0,train
00002100.jpg,0,1,train
00002424.jpg,0,1,train
00005336.jpg,1,0,train
00000270.jpg,1,0,train
00004254.jpg,1,0,train
00005694.jpg,0,1,train
00002586.jpg,0,0,train
00000533.jpg,0,0,train
00001271.jpg,0,1,train
00005227.jpg,0,1,train
00003588.jpg,0,0,train
00000747.jpg,0,0,train
00000797.jpg,0,1,train
00003016.jpg,0,0,train
00000739.jpg,1,0,train
00004263.jpg,1,0,train
00003573.jpg,0,0,train
00003983.jpg,0,1,train
00002124.jpg,0,1,train
00002594.jpg,0,0,train
00004262.jpg,1,0,train
00000536.jpg,0,0,train
00005090.jpg,0,2,train
00002778.jpg,0,1,train
00002065.jpg,0,0,train
00003662.jpg,0,0,train
00002488.jpg,0,1,train
00001293.jpg,0,0,train
00000342.jpg,0,0,train
00000824.jpg,0,3,train
00002381.jpg,0,2,train
00003168.jpg,0,1,train
00002978.jpg,0,1,train
00003883.jpg,0,1,train
00005650.jpg,1,0,train
00001492.jpg,0,0,train
00000964.jpg,0,2,train
00001056.jpg,1,0,train
00003687.jpg,0,1,train
00004403.jpg,0,3,train
00005476.jpg,0,2,train
00004276.jpg,0,1,train
00005142.jpg,0,0,train
00000276.jpg,0,0,train
00000974.jpg,1,2,train
00002476.jpg,0,1,train
00004318.jpg,0,0,train
00004490.jpg,0,1,train
00004468.jpg,0,3,train
00005744.jpg,1,0,train
00002521.jpg,0,0,train
00002255.jpg,0,1,train
00002720.jpg,0,1,train
00000340.jpg,0,0,train
00001570.jpg,0,2,train
00002879.jpg,0,0,train
00002082.jpg,0,0,train
00004749.jpg,0,0,train
00001176.jpg,1,0,train
00003975.jpg,0,1,train
00000825.jpg,1,3,train
00000727.jpg,0,0,train
00001783.jpg,1,0,train
00000645.jpg,0,0,train
00004526.jpg,0,1,train
00005540.jpg,1,2,train
00003574.jpg,0,0,train
00005517.jpg,0,2,train
00002502.jpg,0,1,train
00001816.jpg,0,0,train
00003862.jpg,1,3,train
00003468.jpg,0,3,train
00004525.jpg,0,1,train
00005060.jpg,0,0,train
00004317.jpg,0,0,train
00003489.jpg,1,3,train
00003645.jpg,1,0,train
00000512.jpg,0,0,train
00005174.jpg,0,3,train
00001557.jpg,0,3,train
00003993.jpg,0,1,train
00005514.jpg,0,2,train
00000335.jpg,1,0,train
00001597.jpg,0,2,train
00002970.jpg,0,1,train
00002805.jpg,0,0,train
00000009.jpg,0,0,train
00001843.jpg,0,3,train
00000249.jpg,1,0,train
00002674.jpg,0,0,train
00001142.jpg,0,1,train
00004006.jpg,0,0,train
00005635.jpg,0,2,train
00003736.jpg,0,0,train
00001185.jpg,0,1,train
00001498.jpg,1,0,train
00004688.jpg,0,1,train
00002375.jpg,0,1,train
00001562.jpg,0,1,train
00002943.jpg,0,0,train
00004915.jpg,0,2,train
00003522.jpg,0,2,train
00003903.jpg,1,0,train
00001740.jpg,0,3,train
00005252.jpg,1,0,train
00003568.jpg,0,0,train
00003537.jpg,0,0,train
00002905.jpg,1,0,train
00000668.jpg,1,0,train
00004654.jpg,0,1,train
00003693.jpg,0,0,train
00003173.jpg,0,2,train
00002701.jpg,0,1,train
00005510.jpg,0,2,train
00001366.jpg,1,0,train
00001155.jpg,0,1,train
00004202.jpg,0,1,train
00005275.jpg,1,0,train
00005740.jpg,1,0,train
00003795.jpg,0,0,train
00003229.jpg,0,0,train
00005203.jpg,0,1,train
00000801.jpg,1,0,train
00002312.jpg,1,0,train
00002892.jpg,1,0,train
00000362.jpg,0,0,train
00001512.jpg,1,0,train
00004609.jpg,0,1,train
00001438.jpg,1,0,train
00003192.jpg,0,1,train
00001452.jpg,0,1,train
00005794.jpg,1,0,train
00004315.jpg,0,0,train
00005102.jpg,0,1,train
00000250.jpg,1,0,train
00001099.jpg,1,0,train
00001222.jpg,1,0,train
00004493.jpg,0,1,train
00004967.jpg,0,2,train
00001083.jpg,0,0,train
00004164.jpg,1,0,train
00004160.jpg,0,0,train
00005194.jpg,0,1,train
00002415.jpg,0,2,train
00000891.jpg,1,0,train
00001694.jpg,0,1,train
00004751.jpg,0,0,train
00002666.jpg,0,0,train
00001535.jpg,0,2,train
00002716.jpg,1,0,train
00000093.jpg,0,0,train
00004436.jpg,0,1,train
00005049.jpg,0,0,train
00004226.jpg,1,3,train
00005713.jpg,1,0,train
00004235.jpg,0,1,train
00002603.jpg,0,0,train
00002373.jpg,0,1,train
00003324.jpg,0,0,train
00002492.jpg,0,0,train
00004864.jpg,0,3,train
00003595.jpg,1,0,train
00002169.jpg,0,1,train
00003563.jpg,0,0,train
00000940.jpg,0,1,train
00002508.jpg,0,0,train
00000141.jpg,0,1,train
00003567.jpg,0,0,train
00004771.jpg,0,0,train
00001214.jpg,1,0,train
00002940.jpg,1,0,train
00001404.jpg,0,0,train
00003764.jpg,0,3,train
00005198.jpg,0,1,train
00000147.jpg,0,3,train
00001204.jpg,0,1,train
00005338.jpg,1,0,train
00000643.jpg,0,0,train
00002347.jpg,0,1,train
00001510.jpg,0,0,train
00005527.jpg,0,2,train
00000775.jpg,1,0,train
00004433.jpg,0,1,train
00000652.jpg,1,0,train
00002439.jpg,0,1,train
00005433.jpg,0,1,train
00001256.jpg,0,1,train
